,UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
616,617,55,Male,United States,$29569.000,False,False,students,Rban,tiktok,123,12.0.0,3575,Entertainment,12.0,4666.0.0,8,4.0.0,48.0,71:,Night,1.0.0,9,Procrastination,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,617
617,618,36,Female,Philippines,$76882.000,True,True,labor/worker,Ural,facebook,264,15.0.0,3320,Vlogs,1.0,4820.0.0,6,29.0.0,9.0,57:,Evening,5.0.0,5,Habit,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,618
618,619,25,Other,Indonesia,$90393.000,True,False,manager,Rban,facebook,39,10.0.0,1407,Entertainment,12.0,7835.0.0,7,20.0.0,15.0,6:,Evening,5.0.0,5,Habit,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,619
619,620,62,Male,United States,$20340.000,False,True,waiting staff,Rban,tiktok,273,10.0.0,1242,Comedy,12.0,1849.0.0,1,23.0.0,37.0,49:,Night,1.0.0,9,Entertainment,Tablet,Android,10:15 PM,3.0.0,7.0.0,Athome,Wi-Fi,620
620,621,18,Female,Brazil,$63949.000,True,False,waiting staff,Ural,instagram,107,19.0.0,5207,Vlogs,12.0,1953.0.0,4,3.0.0,20.0,22:,Evening,5.0.0,5,Entertainment,Computer,Windows,4:25 PM,7.0.0,3.0.0,Atwork,Wi-Fi,621
621,622,39,Male,India,$82443.000,True,True,Labor/worker,Ural,youtube,124,1.0.0,7250,Gming,19.0,8580.0.0,7,8.0.0,8.0,77:,Night,1.0.0,9,Habit,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,622
622,623,34,Male,Germany,$94027.000,True,False,Labor/worker,Ural,instagram,285,10.0.0,3134,Vlogs,25.0,2769.0.0,1,8.0.0,32.0,76:,Evening,5.0.0,5,Entertainment,Smartphone,MacOS,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,623
623,624,24,Male,United States,$20138.000,False,True,labor/worker,Ural,instagram,290,2.0.0,799,Jokes/Memes,17.0,3046.0.0,1,27.0.0,47.0,4:,Afternoon,4.0.0,6,Boredom,Smartphone,Windows,5:45 PM,6.0.0,4.0.0,Athome,Mobile-Data,624
624,625,42,Male,Indonesia,$20358.000,False,False,Cashier,Ural,tiktok,284,17.0.0,1524,Gming,20.0,7594.0.0,6,29.0.0,21.0,72:,Night,1.0.0,9,Boredom,Tablet,iOS,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,625
625,626,62,Female,Indonesia,$95250.000,True,True,waiting staff,Rban,youtube,270,7.0.0,7210,Trends,24.0,6840.0.0,4,7.0.0,41.0,64:,Night,1.0.0,9,Boredom,Tablet,iOS,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,626
626,627,21,Male,United States,$50654.000,True,False,Waiting staff,Ural,youtube,216,7.0.0,4929,Trends,24.0,5066.0.0,3,2.0.0,19.0,37:,Evening,5.0.0,5,Procrastination,Tablet,MacOS,4:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,627
627,628,53,Male,Pakistan,$45879.000,False,True,students,Ural,instagram,220,9.0.0,2889,Vlogs,26.0,2415.0.0,5,21.0.0,29.0,31:,Afternoon,4.0.0,6,Boredom,Smartphone,Windows,5:45 PM,6.0.0,4.0.0,Athome,Mobile-Data,628
628,629,23,Male,Brazil,$75778.000,True,False,artist,Ural,tiktok,224,2.0.0,2691,ASMR_,28.0,2389.0.0,9,6.0.0,31.0,37:,Evening,5.0.0,5,Entertainment,Tablet,iOS,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,629
629,630,48,Male,Pakistan,$57772.000,True,True,students,Ural,youtube,49,14.0.0,4092,Pranks,11.0,5924.0.0,3,28.0.0,6.0,45:,Afternoon,4.0.0,6,Habit,Smartphone,iOS,5:45 PM,6.0.0,4.0.0,Athome,Wi-Fi,630
630,631,36,Female,Meico,$78478.000,True,False,Labor/worker,Ural,instagram,35,17.0.0,7283,Entertainment,13.0,8495.0.0,5,16.0.0,4.0,90:,Morning,7.0.0,3,Boredom,Computer,iOS,9:55 AM,9.0.0,1.0.0,Athome,Mobile-Data,631
631,632,61,Female,Brazil,$84353.000,True,True,Engineer,Rban,youtube,36,1.0.0,9434,Jokes/Memes,27.0,763.0.0,5,10.0.0,43.0,8:,Evening,5.0.0,5,Boredom,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,632
632,633,56,Female,United States,$46762.000,False,False,Artist,Ural,tiktok,199,9.0.0,6250,Entertainment,8.0,7541.0.0,9,4.0.0,29.0,40:,Morning,7.0.0,3,Entertainment,Smartphone,Android,9:55 AM,9.0.0,1.0.0,Athome,Mobile-Data,633
633,634,44,Male,India,$33283.000,False,True,Labor/worker,Rban,tiktok,92,19.0.0,691,Gming,10.0,815.0.0,4,13.0.0,42.0,97:,Afternoon,4.0.0,6,Habit,Smartphone,Android,5:45 PM,6.0.0,4.0.0,Atschool,Mobile-Data,634
634,635,27,Male,Philippines,$83922.000,True,True,Labor/worker,Ural,tiktok,179,4.0.0,8720,Jokes/Memes,8.0,6255.0.0,1,10.0.0,3.0,93:,Afternoon,4.0.0,6,Entertainment,Smartphone,Android,5:45 PM,6.0.0,4.0.0,Athome,Mobile-Data,635
635,636,43,Male,United States,$59420.000,True,True,engineer,Rban,youtube,176,8.0.0,1496,Trends,20.0,877.0.0,5,21.0.0,1.0,5:,Evening,5.0.0,5,Habit,Smartphone,iOS,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,636
636,637,36,Male,Pakistan,$75568.000,True,True,Waiting staff,Ural,facebook,197,13.0.0,893,ASMR,8.0,7173.0.0,1,14.0.0,44.0,28:,Evening,5.0.0,5,Habit,Tablet,MacOS,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,637
637,638,56,Male,India,$40219.000,False,False,waiting staff,Ural,youtube,178,4.0.0,8579,ASMR,9.0,7073.0.0,6,9.0.0,15.0,81:,Evening,5.0.0,5,Boredom,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,638
638,639,20,Female,Philippines,$77169.000,True,True,Waiting staff,Ural,facebook,298,9.0.0,9442,Life Hacks,7.0,4798.0.0,7,11.0.0,47.0,87:,Night,1.0.0,9,Habit,Smartphone,iOS,10:15 PM,3.0.0,7.0.0,Atwork,Mobile-Data,639
639,640,62,Female,United States,$94965.000,True,False,Driver,Ural,tiktok,238,9.0.0,5874,Trends,14.0,6989.0.0,1,23.0.0,21.0,9:,Night,1.0.0,9,Habit,Smartphone,Windows,10:15 PM,3.0.0,7.0.0,Atwork,Mobile-Data,640
640,641,30,Other,United States,$66840.000,True,True,Driver,Ural,instagram,106,18.0.0,4504,ASMR,28.0,5039.0.0,4,18.0.0,46.0,2:,Afternoon,4.0.0,6,Habit,Tablet,MacOS,5:45 PM,6.0.0,4.0.0,Atschool,Mobile-Data,641
641,642,45,Male,India,$64695.000,True,False,Students,Ural,facebook,25,12.0.0,898,Jokes/Memes,2.0,9771.0.0,9,11.0.0,31.0,63:,Afternoon,4.0.0,6,Procrastination,Tablet,iOS,5:45 PM,6.0.0,4.0.0,Atwork,Mobile-Data,642
642,643,37,Male,United States,$97988.000,True,True,Engineer,Ural,tiktok,288,10.0.0,711,Gming,25.0,6324.0.0,1,17.0.0,7.0,96:,Evening,5.0.0,5,Habit,Smartphone,Windows,4:25 PM,7.0.0,3.0.0,Atschool,Wi-Fi,643
643,644,45,Female,Philippines,$78342.000,True,False,Students,Ural,tiktok,144,11.0.0,3696,Trends,11.0,9395.0.0,9,2.0.0,17.0,51:,Evening,5.0.0,5,Habit,Computer,Android,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,644
644,645,25,Female,United States,$38951.000,False,True,labor/worker,Ural,facebook,35,7.0.0,2687,Jokes/Memes,8.0,2823.0.0,8,3.0.0,19.0,31:,Evening,5.0.0,5,Boredom,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,645
645,646,58,Other,India,$21307.000,False,False,students,Ural,instagram,21,9.0.0,7189,ASMR,13.0,5287.0.0,5,11.0.0,39.0,7:,Evening,5.0.0,5,Procrastination,Tablet,Android,4:25 PM,7.0.0,3.0.0,Atwork,Wi-Fi,646
646,647,56,Male,India,$55428.000,True,True,labor/worker,Ural,tiktok,81,6.0.0,5779,Jokes/Memes,21.0,3285.0.0,6,18.0.0,3.0,30:,Afternoon,4.0.0,6,Entertainment,Tablet,Android,5:45 PM,6.0.0,4.0.0,Atschool,Wi-Fi,647
647,648,18,Female,India,$95774.000,True,False,waiting staff,Ural,facebook,142,19.0.0,7769,Entertainment,15.0,7433.0.0,7,27.0.0,30.0,58:,Night,1.0.0,9,Boredom,Tablet,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,648
648,649,20,Male,Vietnam,$58975.000,True,True,students,Rban,instagram,115,16.0.0,5014,ASMR,28.0,6174.0.0,4,3.0.0,35.0,3:,Evening,5.0.0,5,Boredom,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,649
649,650,30,Female,Germany,$21140.000,False,False,Labor/worker,Ural,instagram,229,15.0.0,4513,Pranks,3.0,4826.0.0,6,26.0.0,29.0,51:,Night,1.0.0,9,Habit,Tablet,Android,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,650
650,651,45,Male,United States,$44842.000,False,True,Labor/worker,Ural,tiktok,186,7.0.0,416,Life Hacks,23.0,3664.0.0,7,15.0.0,14.0,56:,Night,1.0.0,9,Entertainment,Tablet,Android,10:15 PM,3.0.0,7.0.0,Commuting,Mobile-Data,651
651,652,42,Male,United States,$46421.000,False,False,Cashier,Ural,youtube,291,16.0.0,9664,Vlogs,14.0,497.0.0,6,11.0.0,35.0,73:,Afternoon,4.0.0,6,Entertainment,Tablet,Android,5:45 PM,6.0.0,4.0.0,Atwork,Mobile-Data,652
652,653,50,Male,Brazil,$21708.000,False,True,artist,Ural,youtube_,142,5.0.0,4181,Vlogs,15.0,7641.0.0,6,11.0.0,28.0,10:,Evening,5.0.0,5,Habit,Smartphone,Windows,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,653
653,654,55,Female,United States,$23630.000,False,False,waiting staff,Rban,tiktok,31,16.0.0,4263,Jokes/Memes,2.0,4643.0.0,2,28.0.0,30.0,61:,Night,1.0.0,9,Boredom,Tablet,Android,10:15 PM,3.0.0,7.0.0,Commuting,Wi-Fi,654
654,655,23,Male,Pakistan,$39595.000,False,True,Students,Ural,instagram,278,1.0.0,2516,Vlogs,29.0,5056.0.0,5,28.0.0,26.0,50:,Night,1.0.0,9,Habit,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,655
655,656,61,Other,United States,$96021.000,True,True,students,Ural,tiktok,170,19.0.0,9288,Pranks,19.0,131.0.0,3,25.0.0,7.0,47:,Night,1.0.0,9,Boredom,Tablet,iOS,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,656
656,657,40,Male,India,$48308.000,False,True,labor/worker,Ural,facebook,116,5.0.0,9002,Life Hacks,12.0,5443.0.0,7,20.0.0,39.0,90:,Afternoon,4.0.0,6,Procrastination,Computer,iOS,5:45 PM,6.0.0,4.0.0,Athome,Mobile-Data,657
657,658,49,Male,United States,$64789.000,True,True,students,Ural,youtube,288,7.0.0,5641,Gming,25.0,857.0.0,4,28.0.0,31.0,1:,Night,1.0.0,9,Boredom,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,658
658,659,62,Female,Vietnam,$75690.000,True,False,labor/worker,Ural,facebook,244,19.0.0,6617,Pranks_,20.0,8712.0.0,1,25.0.0,5.0,94:,Evening,5.0.0,5,Procrastination,Tablet,iOS,4:25 PM,7.0.0,3.0.0,Atschool,Wi-Fi,659
659,660,64,Male,India,$46086.000,False,True,Labor/worker,Ural,tiktok,27,5.0.0,993,Gming,4.0,8221.0.0,6,11.0.0,35.0,57:,Evening,5.0.0,5,Procrastination,Smartphone,Windows,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,660
660,661,38,Female,Meico,$36859.000,False,False,Waiting staff,Ural,tiktok,251,17.0.0,9474,Vlogs,3.0,6147.0.0,6,19.0.0,47.0,38:,Night,1.0.0,9,Habit,Tablet,Android,10:15 PM,3.0.0,7.0.0,Atwork,Wi-Fi,661
661,662,33,Male,India,$27684.000,False,True,Cashier,Ural,instagram,126,8.0.0,4371,Life Hacks,5.0,4604.0.0,7,28.0.0,14.0,62:,Afternoon,4.0.0,6,Habit,Tablet,iOS,5:45 PM,6.0.0,4.0.0,Athome,Mobile-Data,662
662,663,38,Male,Japan,$21207.000,False,False,students,Ural,instagram,295,1.0.0,1774,Trends,3.0,9452.0.0,8,1.0.0,36.0,79:,Night,1.0.0,9,Habit,Computer,Android,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,663
663,664,28,Male,Philippines,$66099.000,True,True,Manager,Ural,instagram,291,2.0.0,3562,Life Hacks,25.0,1558.0.0,3,27.0.0,27.0,89:,Evening,5.0.0,5,Procrastination,Tablet,MacOS,4:25 PM,7.0.0,3.0.0,Commuting,Mobile-Data,664
664,665,54,Male,United States,$87496.000,True,False,students,Ural,facebook,153,15.0.0,3817,Jokes/Memes,15.0,15.0.0,6,5.0.0,24.0,70:,Afternoon,4.0.0,6,Procrastination,Computer,Android,5:45 PM,6.0.0,4.0.0,Atwork,Mobile-Data,665
665,666,53,Other,Philippines,$86093.000,True,True,Students,Ural,instagram,214,18.0.0,6634,ASMR,19.0,3605.0.0,2,10.0.0,40.0,82:,Evening,5.0.0,5,Boredom,Computer,iOS,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,666
666,667,52,Male,Indonesia,$49689.000,False,False,Labor/worker,Ural,tiktok,48,11.0.0,1757,Life Hacks,2.0,1607.0.0,9,10.0.0,29.0,65:,Afternoon,4.0.0,6,Entertainment,Tablet,Windows,5:45 PM,6.0.0,4.0.0,Atwork,Wi-Fi,667
667,668,36,Female,Pakistan,$68651.000,True,True,Driver,Rban,instagram,163,10.0.0,2374,ASMR,12.0,5935.0.0,2,14.0.0,45.0,62:,Afternoon,4.0.0,6,Habit,Tablet,Windows,5:45 PM,6.0.0,4.0.0,Atwork,Mobile-Data,668
668,669,37,Male,United States,$33893.000,False,False,students,Rban,youtube,185,4.0.0,2577,Life Hacks,5.0,2016.0.0,3,2.0.0,22.0,56:,Night,1.0.0,9,Entertainment,Tablet,MacOS,10:15 PM,3.0.0,7.0.0,Commuting,Mobile-Data,669
669,670,35,Male,Pakistan,$86418.000,True,True,students,Rban,instagram,250,5.0.0,9084,Jokes/Memes,22.0,3574.0.0,2,4.0.0,8.0,67:,Morning,7.0.0,3,Entertainment,Tablet,Android,9:55 AM,9.0.0,1.0.0,Athome,Mobile-Data,670
670,671,64,Male,Philippines,$80011.000,True,False,waiting staff,Rban,facebook,143,4.0.0,4185,Pranks,17.0,7274.0.0,9,2.0.0,15.0,17:,Night,1.0.0,9,Entertainment,Tablet,Windows,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,671
671,672,58,Male,India,$58635.000,True,True,students,Ural,youtube,55,13.0.0,8900,Vlogs,14.0,9935.0.0,1,18.0.0,49.0,8:,Night,1.0.0,9,Habit,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Atschool,Wi-Fi,672
672,673,31,Male,Japan,$76115.000,True,False,waiting staff,Ural,youtube,59,13.0.0,2398,Entertainment,28.0,3791.0.0,5,13.0.0,5.0,60:,Morning,7.0.0,3,Entertainment,Smartphone,Windows,9:55 AM,9.0.0,1.0.0,Atschool,Mobile-Data,673
673,674,32,Male,India,$98405.000,True,True,Waiting staff,Ural,youtube,175,18.0.0,5970,Entertainment,27.0,6406.0.0,1,19.0.0,4.0,40:,Evening,5.0.0,5,Habit,Computer,Windows,4:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,674
674,675,48,Male,Meico,$92702.000,True,False,Students,Ural,facebook,115,2.0.0,4536,Gming,22.0,1088.0.0,5,5.0.0,11.0,81:,Night,1.0.0,9,Habit,Tablet,Android,10:15 PM,3.0.0,7.0.0,Atwork,Mobile-Data,675
675,676,18,Male,Japan,$98518.000,True,True,labor/worker,Ural,tiktok,225,16.0.0,6884,Pranks,10.0,1361.0.0,8,20.0.0,18.0,89:,Morning,7.0.0,3,Procrastination,Smartphone,MacOS,9:55 AM,9.0.0,1.0.0,Atwork,Mobile-Data,676
676,677,20,Male,Japan,$92805.000,True,True,students,Ural,instagram,155,1.0.0,8128,Life Hacks,3.0,4473.0.0,8,2.0.0,42.0,62:,Night,1.0.0,9,Entertainment,Tablet,MacOS,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,677
677,678,33,Female,India,$78954.000,True,True,teacher,Ural,youtube,81,19.0.0,9169,Jokes/Memes,4.0,5294.0.0,8,11.0.0,49.0,41:,Night,1.0.0,9,Boredom,Tablet,Android,10:15 PM,3.0.0,7.0.0,Commuting,Wi-Fi,678
678,679,40,Female,India,$48064.000,False,True,artist,Ural,youtube,282,9.0.0,735,Pranks,6.0,7106.0.0,2,26.0.0,30.0,12:,Morning,7.0.0,3,Boredom,Smartphone,iOS,9:55 AM,9.0.0,1.0.0,Atschool,Mobile-Data,679
679,680,28,Male,Vietnam,$99063.000,True,False,Manager,Ural,youtube,256,3.0.0,633,Vlogs,24.0,7319.0.0,8,18.0.0,15.0,93:,Afternoon,4.0.0,6,Entertainment,Smartphone,iOS,5:45 PM,6.0.0,4.0.0,Atwork,Mobile-Data,680
680,681,29,Other,Philippines,$22454.000,False,True,manager,Rban,tiktok,195,7.0.0,4269,Life Hacks,25.0,8667.0.0,5,6.0.0,6.0,89:,Night,1.0.0,9,Habit,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,681
681,682,27,Female,India,$40878.000,False,False,Labor/worker,Ural,tiktok,79,10.0.0,4100,Life Hacks,22.0,9481.0.0,1,23.0.0,16.0,54:,Evening,5.0.0,5,Habit,Computer,Windows,4:25 PM,7.0.0,3.0.0,Commuting,Wi-Fi,682
682,683,40,Male,Pakistan,$71098.000,True,True,Labor/worker,Ural,facebook,159,1.0.0,2902,Entertainment,16.0,8520.0.0,7,28.0.0,47.0,89:,Afternoon,4.0.0,6,Habit,Smartphone,MacOS,5:45 PM,6.0.0,4.0.0,Atschool,Mobile-Data,683
683,684,33,Male,India,$82154.000,True,False,teacher,Ural,tiktok,255,10.0.0,1664,ASMR,7.0,1186.0.0,6,10.0.0,40.0,93:,Morning,7.0.0,3,Boredom,Smartphone,Android,9:55 AM,9.0.0,1.0.0,Atwork,Wi-Fi,684
684,685,25,Male,Pakistan,$32991.000,False,True,students,Rban,instagram,271,9.0.0,5592,Entertainment,15.0,3414.0.0,5,22.0.0,9.0,11:,Evening,5.0.0,5,Habit,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,685
685,686,55,Female,Vietnam,$88344.000,True,False,driver,Ural,facebook,35,15.0.0,3873,Pranks,21.0,5486.0.0,1,23.0.0,43.0,60:,Night,1.0.0,9,Boredom,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Atwork,Wi-Fi,686
686,687,29,Male,Meico,$56593.000,True,True,driver,Ural,facebook,149,15.0.0,1055,Jokes/Memes,28.0,3536.0.0,1,17.0.0,34.0,68:,Evening,5.0.0,5,Habit,Tablet,Android,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,687
687,688,41,Male,United States,$56304.000,True,False,students,Ural,instagram,108,3.0.0,8573,Gming,25.0,1773.0.0,6,22.0.0,27.0,78:,Night,1.0.0,9,Procrastination,Computer,Windows,10:15 PM,3.0.0,7.0.0,Commuting,Mobile-Data,688
688,689,45,Female,Vietnam,$50386.000,True,True,Waiting staff,Ural,instagram,287,5.0.0,3083,Pranks,20.0,5415.0.0,7,11.0.0,13.0,46:,Evening,5.0.0,5,Procrastination,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,689
689,690,25,Female,Germany,$75220.000,True,False,Students,Ural,instagram,60,9.0.0,8008,ASMR,26.0,2558.0.0,1,19.0.0,36.0,38:,Evening,5.0.0,5,Boredom,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,690
690,691,45,Male,Brazil,$89338.000,True,True,students,Ural,facebook,160,9.0.0,9785,Life Hacks,11.0,5907.0.0,9,17.0.0,27.0,61:,Night,1.0.0,9,Procrastination,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Wi-Fi,691
691,692,53,Male,India,$41083.000,False,False,Waiting staff,Rban,facebook,113,7.0.0,4262,Pranks,22.0,5079.0.0,4,24.0.0,9.0,17:,Morning,7.0.0,3,Boredom,Smartphone,Android,9:55 AM,9.0.0,1.0.0,Atwork,Wi-Fi,692
692,693,43,Other,Meico,$38354.000,False,True,students,Ural,facebook,98,12.0.0,2390,Vlogs,21.0,9454.0.0,5,4.0.0,5.0,66:,Night,1.0.0,9,Boredom,Computer,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,693
693,694,25,Female,Germany,$42190.000,False,False,Waiting staff,Ural,instagram,150,9.0.0,3554,Jokes/Memes,1.0,6724.0.0,2,26.0.0,22.0,72:,Afternoon,4.0.0,6,Entertainment,Smartphone,Android,5:45 PM,6.0.0,4.0.0,Athome,Mobile-Data,694
694,695,45,Female,Indonesia,$26142.000,False,True,Cashier,Ural,instagram,222,6.0.0,5139,Life Hacks,5.0,5420.0.0,8,24.0.0,31.0,36:,Evening,5.0.0,5,Boredom,Computer,MacOS,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,695
695,696,45,Female,Meico,$48398.000,False,False,teacher,Rban,youtube,242,2.0.0,9400,Life Hacks,13.0,3291.0.0,2,26.0.0,3.0,74:,Night,1.0.0,9,Entertainment,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Atwork,Mobile-Data,696
696,697,54,Other,India,$71971.000,True,True,Cashier,Rban,tiktok,192,9.0.0,545,Gming,21.0,9210.0.0,3,14.0.0,30.0,7:,Evening,5.0.0,5,Entertainment,Tablet,Android,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,697
697,698,58,Male,India,$61862.000,True,True,Artist,Ural,youtube,260,17.0.0,3664,Vlogs,14.0,9981.0.0,9,27.0.0,21.0,16:,Afternoon,4.0.0,6,Entertainment,Tablet,Android,5:45 PM,6.0.0,4.0.0,Atwork,Mobile-Data,698
698,699,53,Male,Vietnam,$73410.000,True,True,Students,Ural,instagram_,18,1.0.0,2240,Life Hacks,9.0,3524.0.0,2,20.0.0,35.0,14:,Evening,5.0.0,5,Boredom,Computer,MacOS,4:25 PM,7.0.0,3.0.0,Commuting,Mobile-Data,699
699,700,44,Female,Brazil,$39503.000,False,True,cashier,Ural,facebook,88,19.0.0,3774,Gming,17.0,3504.0.0,6,4.0.0,6.0,80:,Evening,5.0.0,5,Boredom,Tablet,Android,4:25 PM,7.0.0,3.0.0,Atschool,Wi-Fi,700
700,701,34,Female,Meico,$68456.000,True,False,students,Rban,instagram,61,6.0.0,2628,Vlogs,15.0,8998.0.0,4,28.0.0,28.0,25:,Afternoon,4.0.0,6,Procrastination,Computer,iOS,5:45 PM,6.0.0,4.0.0,Athome,Wi-Fi,701
701,702,26,Male,Philippines,$28016.000,False,True,students,Rban,tiktok,278,5.0.0,6619,Life Hacks_,21.0,5989.0.0,7,14.0.0,32.0,4:,Night,1.0.0,9,Boredom,Smartphone,Windows,10:15 PM,3.0.0,7.0.0,Athome,Wi-Fi,702
702,703,50,Other,India,$22384.000,False,False,Cashier,Ural,youtube,235,2.0.0,6781,Jokes/Memes,7.0,2666.0.0,6,26.0.0,42.0,29:,Evening,5.0.0,5,Entertainment,Computer,Android,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,703
703,704,37,Male,United States,$82320.000,True,True,Students,Ural,youtube,60,9.0.0,8016,Trends,27.0,8596.0.0,9,4.0.0,37.0,56:,Night,1.0.0,9,Boredom,Computer,Android,10:15 PM,3.0.0,7.0.0,Atschool,Wi-Fi,704
704,705,30,Male,Vietnam,$35072.000,False,False,students,Rban,facebook,195,14.0.0,3131,Jokes/Memes,22.0,7140.0.0,9,6.0.0,25.0,6:,Night,1.0.0,9,Habit,Smartphone,iOS,10:15 PM,3.0.0,7.0.0,Athome,Wi-Fi,705
705,706,45,Male,United States,$60510.000,True,True,driver,Ural,youtube,43,4.0.0,97,Vlogs,22.0,8785.0.0,4,9.0.0,32.0,1:,Evening,5.0.0,5,Habit,Tablet,MacOS,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,706
706,707,46,Male,Brazil,$68933.000,True,False,Labor/worker,Ural,youtube,239,4.0.0,3859,Trends,12.0,6895.0.0,1,21.0.0,35.0,39:,Evening,5.0.0,5,Habit,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,707
707,708,30,Female,United States,$41826.000,False,True,labor/worker,Rban,instagram,140,15.0.0,2709,Entertainment,23.0,4107.0.0,2,12.0.0,22.0,1:,Evening,5.0.0,5,Habit,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,708
708,709,63,Female,Meico,$88026.000,True,False,Labor/worker,Ural,youtube,129,8.0.0,5398,Pranks,6.0,3280.0.0,8,29.0.0,24.0,63:,Night,1.0.0,9,Procrastination,Tablet,iOS,10:15 PM,3.0.0,7.0.0,Athome,Wi-Fi,709
709,710,52,Male,Philippines,$45518.000,False,True,artist,Ural,youtube,256,4.0.0,6153,Life Hacks,21.0,2212.0.0,8,26.0.0,39.0,57:,Night,1.0.0,9,Boredom,Smartphone,iOS,10:15 PM,3.0.0,7.0.0,Athome,Wi-Fi,710
710,711,23,Male,Meico,$44045.000,False,False,Waiting staff,Ural,youtube,201,16.0.0,457,Entertainment,16.0,8078.0.0,2,8.0.0,30.0,67:,Afternoon,4.0.0,6,Procrastination,Smartphone,Android,5:45 PM,6.0.0,4.0.0,Atschool,Wi-Fi,711
711,712,35,Other,Japan,$70876.000,True,True,Students,Ural,facebook,219,4.0.0,5915,Life Hacks,26.0,9734.0.0,4,24.0.0,32.0,65:,Evening,5.0.0,5,Entertainment,Tablet,iOS,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,712
712,713,22,Male,Brazil,$71919.000,True,False,Waiting staff,Ural,facebook,112,16.0.0,4369,Entertainment_,5.0,7601.0.0,1,4.0.0,31.0,65:,Evening,5.0.0,5,Habit,Smartphone,Android,4:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,713
713,714,64,Other,Germany,$47103.000,False,True,Students,Ural,instagram,142,12.0.0,4089,Vlogs,9.0,613.0.0,7,27.0.0,23.0,21:,Night,1.0.0,9,Entertainment,Smartphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,714
714,715,42,Female,India,$56188.000,True,False,Artist,Ural,youtube,148,16.0.0,9224,Entertainment,14.0,868.0.0,4,26.0.0,40.0,30:,Morning,7.0.0,3,Boredom,Computer,Windows,9:55 AM,9.0.0,1.0.0,Atschool,Mobile-Data,715
